meta	text	left	key_phrase	right	key_phrase	key_lemma	key_word	id	ip	country	random	cleft
b6db5a6ac4452e9c34edeaa313d80e15de4c,188.40.119.78,DE,1	                                        Bilder gibts ( heute ) nicht mehr , ich < bin /|sein|  noch /|noch|  am /|an|  vorbereiten /|vorbereiten| > von einem Pentacon-Mittelformat-Test-Thread                            	                                        Bilder gibts ( heute ) nicht mehr , ich 	bin noch am vorbereiten	 von einem Pentacon-Mittelformat-Test-Thread                            	bin noch am vorbereiten	vorbereiten	vorbereiten	b6db5a6ac4452e9c34edeaa313d80e15de4c	188.40.119.78	DE	553	
d0e6a5f7ae4f2364a6cd3a2a1ef454e4ba82,81.169.145.66,DE,0	                                  zusammenarbeit mit levin klappt super ... ich < bin /|sein|  schon /|schon|  eifrig /|eifrig|  am /|an|  vorproduzieren /|vorproduzieren| > was samu betrifft heft 5 liegt somit in                                	                                  zusammenarbeit mit levin klappt super ... ich 	bin schon eifrig am vorproduzieren	 was samu betrifft heft 5 liegt somit in                                	bin schon eifrig am vorproduzieren	vorproduzieren	vorproduzieren	d0e6a5f7ae4f2364a6cd3a2a1ef454e4ba82	81.169.145.66	DE	1198	
46af679c70537ae07d43da42790be20378cd,178.63.131.66,DE,1	                                     wann und wo das denn übertragen wird ? Ich < bin /|sein|  nämlich /|nämlich|  den /|die|  ganzen /|ganz|  Tag /|Tag|  fleißig /|fleißig|  am /|an|  voten /|voten| > und möchte das so gerne sehen ...!!! Lg                                	                                     wann und wo das denn übertragen wird ? Ich 	bin nämlich den ganzen Tag fleißig am voten	 und möchte das so gerne sehen ...!!! Lg                                	bin nämlich den ganzen Tag fleißig am voten	voten	voten	46af679c70537ae07d43da42790be20378cd	178.63.131.66	DE	542	
bf78c583f22a21ba6cd062def3a54a372d0f,212.172.221.11,DE,1	                                       Wer von uns votet eigentlich im EP ? Ich < bin /|sein|  auch /|auch|  immer /|immer|  fleißig /|fleißig|  am /|an|  voten /|voten| > ! Gruss Thomas Einzi 16.06.2009 , 13:03                                	                                       Wer von uns votet eigentlich im EP ? Ich 	bin auch immer fleißig am voten	 ! Gruss Thomas Einzi 16.06.2009 , 13:03                                	bin auch immer fleißig am voten	voten	voten	bf78c583f22a21ba6cd062def3a54a372d0f	212.172.221.11	DE	1493	
aad489335ee933eba55cdb5b5ceabe0fac16,80.237.132.194,DE,0	                               Publiziert am 02.10.2009 um 22:35 Der Diät Markt < ist /|sein|  ständig /|ständig|  am /|an|  wachsen /|wachsen| > . Unzählige Schlankheitspillen , - tropfen                             	                               Publiziert am 02.10.2009 um 22:35 Der Diät Markt 	ist ständig am wachsen	 . Unzählige Schlankheitspillen , - tropfen                             	ist ständig am wachsen	wachsen	wachsen	aad489335ee933eba55cdb5b5ceabe0fac16	80.237.132.194	DE	90	
563c3145431c9698e6c42df70004eabafcd0,82.165.83.95,DE,0	                                   Auszug aus unserem derzeitigen Programm . Es < ist /|sein|  natürlich /|natürlich|  stetig /|stetig|  am /|an|  wachsen /|wachsen| > und wird ständig aktualisiert . So ist                                 	                                   Auszug aus unserem derzeitigen Programm . Es 	ist natürlich stetig am wachsen	 und wird ständig aktualisiert . So ist                                 	ist natürlich stetig am wachsen	wachsen	wachsen	563c3145431c9698e6c42df70004eabafcd0	82.165.83.95	DE	118	
7b929742d722f7531c184fe439e32767df71,195.244.231.37,DE,1	                                     für PC-Spiele und gerade die Online-Spiele < sind /|sein|  ja /|ja|  kräftig /|kräftig|  am /|an|  wachsen /|wachsen| > . Sicher gibt es immer einen wirtschaftlichen                          	                                     für PC-Spiele und gerade die Online-Spiele 	sind ja kräftig am wachsen	 . Sicher gibt es immer einen wirtschaftlichen                          	sind ja kräftig am wachsen	wachsen	wachsen	7b929742d722f7531c184fe439e32767df71	195.244.231.37	DE	411	
88be1510ac3ecf8ad9038c23a338a8da15e3,80.150.6.138,DE,0	                            haben auch schon Blätter . Auch das Gras < ist /|sein|  am /|am|  wachsen /|wachsen| > , jedoch noch nicht so hoch dass die Tiere                   	                            haben auch schon Blätter . Auch das Gras 	ist am wachsen	 , jedoch noch nicht so hoch dass die Tiere                   	ist am wachsen	wachsen	wachsen	88be1510ac3ecf8ad9038c23a338a8da15e3	80.150.6.138	DE	519	
54b2d60a1405ac5c1b10f50bed9ff498ef44,213.133.104.28,DE,0	                                 expandiert in viele Länder , besonders Italien < ist /|sein|  im /|in|  Moment /|Moment|  sehr /|sehr|  stark /|stark|  am /|an|  wachsen /|wachsen| > . Direct Linking ist prinzipiell möglich                               	                                 expandiert in viele Länder , besonders Italien 	ist im Moment sehr stark am wachsen	 . Direct Linking ist prinzipiell möglich                               	ist im Moment sehr stark am wachsen	wachsen	wachsen	54b2d60a1405ac5c1b10f50bed9ff498ef44	213.133.104.28	DE	538	
1092470218f5ed4fd6155291263256c737a3,93.187.233.54,DE,0	                                       ein paar dünne braune Äste über . Meiner < ist /|sein|  ja /|ja|  auch /|auch|  schon /|schon|  wieder /|wieder|  kräftig /|kräftig|  am /|an|  wachsen /|wachsen| > . Anonymous Gast Verfasst am : 03.05.2004                              	                                       ein paar dünne braune Äste über . Meiner 	ist ja auch schon wieder kräftig am wachsen	 . Anonymous Gast Verfasst am : 03.05.2004                              	ist ja auch schon wieder kräftig am wachsen	wachsen	wachsen	1092470218f5ed4fd6155291263256c737a3	93.187.233.54	DE	746	
dd1683c5e222502ef64b271426e007c00d1c,82.165.125.242,DE,0	                                        . da darf man ruhig auch testen . blogs < sind /|sein|  eben /|eben|  noch /|noch|  am /|an|  wachsen /|wachsen| > . deinen beitrag habe ich gerade übrigens                              	                                        . da darf man ruhig auch testen . blogs 	sind eben noch am wachsen	 . deinen beitrag habe ich gerade übrigens                              	sind eben noch am wachsen	wachsen	wachsen	dd1683c5e222502ef64b271426e007c00d1c	82.165.125.242	DE	751	
5b429af0e7accc2edcd25aff9e19807c4e0e,194.29.230.39,DE,0	                                        im Büro ? Free The Children Deutschland < ist /|sein|  noch /|noch|  am /|an|  wachsen /|wachsen| > . In Canada sitzen fast den ganzen Tag                                 	                                        im Büro ? Free The Children Deutschland 	ist noch am wachsen	 . In Canada sitzen fast den ganzen Tag                                 	ist noch am wachsen	wachsen	wachsen	5b429af0e7accc2edcd25aff9e19807c4e0e	194.29.230.39	DE	850	
222f10f313c9474bfab9f7e87e826e0998b7,93.187.233.54,DE,0	                                     abzugeben . Es sollte nicht gerade zu jung < sein /|sein|  , /|,|  aber /|aber|  auch /|auch|  noch /|noch|  spaß /|Spaß|  am /|an|  wachsen /|wachsen| > haben . Danke . _ _ _ _ _ _ _ _ _ _ _ _                                	                                     abzugeben . Es sollte nicht gerade zu jung 	sein , aber auch noch spaß am wachsen	 haben . Danke . _ _ _ _ _ _ _ _ _ _ _ _                                	sein , aber auch noch spaß am wachsen	wachsen	wachsen	222f10f313c9474bfab9f7e87e826e0998b7	93.187.233.54	DE	991	
bcb5f8f9327cff46ae89e5d0dad501d9e73a,85.114.131.80,DE,1	                                    sowie den pH-Wert vom Leitungswasser mißt . < Sind /|sein|  deine /|dein|  Pflanzen /|Pflanze|Pflanzen|  schon /|schon|  am /|an|  wachsen /|wachsen| > ? Wenn ja , kannst du davon ausgehen ,                                 	                                    sowie den pH-Wert vom Leitungswasser mißt . 	Sind deine Pflanzen schon am wachsen	 ? Wenn ja , kannst du davon ausgehen ,                                 	Sind deine Pflanzen schon am wachsen	wachsen	wachsen	bcb5f8f9327cff46ae89e5d0dad501d9e73a	85.114.131.80	DE	1559	
9cc1d725ba25f790f7a1bc6ec8e7e5c63826,46.252.22.210,DE,1	                                Mangopflanze die gerade mal in halbens Jahr alt < ist /|sein|  aber /|aber|  auch /|auch|  sehr /|sehr|  gut /|gut|  am /|an|  wachsen /|wachsen| > ist . In meinen Zimmer habe ich zudem noch                             	                                Mangopflanze die gerade mal in halbens Jahr alt 	ist aber auch sehr gut am wachsen	 ist . In meinen Zimmer habe ich zudem noch                             	ist aber auch sehr gut am wachsen	wachsen	wachsen	9cc1d725ba25f790f7a1bc6ec8e7e5c63826	46.252.22.210	DE	1920	
a9c425f73596605e2b8526b7811261237be2,85.13.133.243,DE,1	                                      Alter von 1,5 Jahren gestorben , außerdem < waren /|sein|  viele /|viele|  auch /|auch|  noch /|noch|  am /|an|  wachsen /|wachsen| > . Verhungern : Bis auf den einen Hungerhaken                           	                                      Alter von 1,5 Jahren gestorben , außerdem 	waren viele auch noch am wachsen	 . Verhungern : Bis auf den einen Hungerhaken                           	waren viele auch noch am wachsen	wachsen	wachsen	a9c425f73596605e2b8526b7811261237be2	85.13.133.243	DE	1922	
978b4146784333088794379d46977737c691,217.115.159.156,DE,0	                                    alleine was machen mit den freunden und oft < ist /|sein|  man /|man|  einfach /|einfach|  das /|die|  dritte /|dritt|  rad /|rad|  am /|an|  wagen /|wagen| > . dein freund könnte dir aber auch einfach                             	                                    alleine was machen mit den freunden und oft 	ist man einfach das dritte rad am wagen	 . dein freund könnte dir aber auch einfach                             	ist man einfach das dritte rad am wagen	wagen	wagen	978b4146784333088794379d46977737c691	217.115.159.156	DE	1337	discard
0b4ffe10d2f3a07a35b69d4c4b353a20bc73,87.106.75.251,DE,1	                                     nur du . Auch wenn wenige hier Posten alle < sind /|sein|  sie /|sie|  am /|an|  warten /|warten| > . Die seite ist nicht umsonst so gut besucht                           	                                     nur du . Auch wenn wenige hier Posten alle 	sind sie am warten	 . Die seite ist nicht umsonst so gut besucht                           	sind sie am warten	warten	warten	0b4ffe10d2f3a07a35b69d4c4b353a20bc73	87.106.75.251	DE	1298	
f9c63260ab4f924bacab8d969435d70e0141,46.4.72.242,DE,1	                                        dann noch ein paar fragen gestellt aber < bin /|sein|  leider /|leider|  noch /|noch|  am /|an|  warten /|warten| > auf eine antwort ... MFG Andree crick 04.02.2006                       	                                        dann noch ein paar fragen gestellt aber 	bin leider noch am warten	 auf eine antwort ... MFG Andree crick 04.02.2006                       	bin leider noch am warten	warten	warten	f9c63260ab4f924bacab8d969435d70e0141	46.4.72.242	DE	1636	
85ff45749d126116efeb2723c19d5574b9ba,85.13.146.141,DE,1	                                       engegefühl in der brust / lunge / herz ? < bin /|sein|  andauern /|andauern|  am /|an|  warten /|warten| > , bis der nächste anfall kommt . anfall=                               	                                       engegefühl in der brust / lunge / herz ? 	bin andauern am warten	 , bis der nächste anfall kommt . anfall=                               	bin andauern am warten	warten	warten	85ff45749d126116efeb2723c19d5574b9ba	85.13.146.141	DE	1959	
c0156b9d89b20c1e6853da1f3e50526a5a34,88.198.104.121,DE,1	                                     heulend hier . tibo 10.10.2010 , 20:39 was < ist /|sein|  denn /|denn|  für /|für|  dich /|du|  das /|die|  schlimmste /|schlimm|  am /|an|  wegfahren /|wegfahren| > ? 10.10.2010 , 20:40 Einfach von Zuhause                               	                                     heulend hier . tibo 10.10.2010 , 20:39 was 	ist denn für dich das schlimmste am wegfahren	 ? 10.10.2010 , 20:40 Einfach von Zuhause                               	ist denn für dich das schlimmste am wegfahren	wegfahren	wegfahren	c0156b9d89b20c1e6853da1f3e50526a5a34	88.198.104.121	DE	325	
0df737287daecc2a9453edf4d027220192f6,84.254.117.161,DE,1	                            schmierblutungen bekommen , die eine woche dauern ( < sind /|sein|  jetzt /|jetzt|  grad /|gerade|  am /|an|  weggehen /|weggehen| > ) . Mit meinen hormonen dürfte einiges                                 	                            schmierblutungen bekommen , die eine woche dauern ( 	sind jetzt grad am weggehen	 ) . Mit meinen hormonen dürfte einiges                                 	sind jetzt grad am weggehen	weggehen	weggehen	0df737287daecc2a9453edf4d027220192f6	84.254.117.161	DE	1976	
854462a5c7d5e19fe48c165e0eb92b18faa8,87.106.213.39,DE,0	                                       Anfang dachte ich mir noch : Junge , der < ist /|sein|  ja /|ja|  schwach /|schwach|  , /|,|  man /|man|  ist /|sein|  nur /|nur|  am /|an|  weglaufen /|weglaufen| > . Aber schnell wurde klar , der ist dazu                               	                                       Anfang dachte ich mir noch : Junge , der 	ist ja schwach , man ist nur am weglaufen	 . Aber schnell wurde klar , der ist dazu                               	ist ja schwach , man ist nur am weglaufen	weglaufen	weglaufen	854462a5c7d5e19fe48c165e0eb92b18faa8	87.106.213.39	DE	596	
85e56c2c00aa1c6116629fdb98646f4006c6,80.237.132.71,DE,1	                                     Zauberwort hat geschrieben : meine Freunde < sind /|sein|  im /|in|  Moment /|Moment|  auch /|auch|  am /|an|  wegvibrieren /|(unknown)| > . Geiler Ausdruck Zitat : Laut Theorie                                 	                                     Zauberwort hat geschrieben : meine Freunde 	sind im Moment auch am wegvibrieren	 . Geiler Ausdruck Zitat : Laut Theorie                                 	sind im Moment auch am wegvibrieren	(unknown)	wegvibrieren	85e56c2c00aa1c6116629fdb98646f4006c6	80.237.132.71	DE	178	
96f8a4fc3a38d432a837dbe36c8ba3c243fa,62.146.44.78,DE,0	                          Organisationen in Deutschland können da was tun ? Ich < bin /|sein|  grad /|gerade|  am /|an|  weinen /|weinen| > . infernalhealing Tierschutz Weil hier                                 	                          Organisationen in Deutschland können da was tun ? Ich 	bin grad am weinen	 . infernalhealing Tierschutz Weil hier                                 	bin grad am weinen	weinen	weinen	96f8a4fc3a38d432a837dbe36c8ba3c243fa	62.146.44.78	DE	61	
